# r=8.000000e+02
# M=2.700298e+00
# u/M:0 Reh/M:1 Imh/M:2 Redh:3 Imdh:4 Momega:5 A/M:6 phi:7 t:8
3.353468e+03 4.777417e-02 -8.606913e-03 2.668328e-03 1.377656e-02 2.928292e-01 4.854328e-02 3.771694e+02 9.885040e+03
3.354164e+03 4.496601e-02 -1.793392e-02 5.366245e-03 1.291086e-02 2.922912e-01 4.841041e-02 3.773706e+02 9.886920e+03
3.354860e+03 4.035374e-02 -2.647198e-02 7.830883e-03 1.151926e-02 2.918112e-01 4.826168e-02 3.775717e+02 9.888800e+03
3.355557e+03 3.413547e-02 -3.387419e-02 9.961918e-03 9.660824e-03 2.914673e-01 4.809045e-02 3.777727e+02 9.890680e+03
3.356253e+03 2.657460e-02 -3.984148e-02 1.167290e-02 7.413361e-03 2.912820e-01 4.789106e-02 3.779737e+02 9.892560e+03
3.356949e+03 1.798887e-02 -4.413464e-02 1.289467e-02 4.870376e-03 2.912591e-01 4.765990e-02 3.781749e+02 9.894440e+03
3.357645e+03 8.737331e-03 -4.658401e-02 1.357826e-02 2.137433e-03 2.914206e-01 4.739632e-02 3.783765e+02 9.896320e+03
3.358342e+03 -7.945001e-04 -4.709646e-02 1.369688e-02 -6.719755e-04 2.918140e-01 4.710316e-02 3.785788e+02 9.898200e+03
3.359038e+03 -1.021058e-02 -4.565936e-02 1.324724e-02 -3.441019e-03 2.924796e-01 4.678711e-02 3.787819e+02 9.900080e+03
3.359734e+03 -1.912085e-02 -4.234122e-02 1.224977e-02 -6.054403e-03 2.933981e-01 4.645843e-02 3.789861e+02 9.901960e+03
3.360430e+03 -2.715754e-02 -3.728886e-02 1.074787e-02 -8.403348e-03 2.944551e-01 4.613015e-02 3.791914e+02 9.903840e+03
3.361126e+03 -3.399065e-02 -3.072119e-02 8.806085e-03 -1.039037e-02 2.954535e-01 4.581654e-02 3.793978e+02 9.905720e+03
3.361823e+03 -3.934166e-02 -2.291984e-02 6.507308e-03 -1.193360e-02 2.961778e-01 4.553115e-02 3.796052e+02 9.907600e+03
3.362519e+03 -4.299519e-02 -1.421696e-02 3.949154e-03 -1.297031e-02 2.964784e-01 4.528475e-02 3.798134e+02 9.909480e+03
3.363215e+03 -4.480774e-02 -4.980933e-03 1.239689e-03 -1.345951e-02 2.963290e-01 4.508373e-02 3.800220e+02 9.911360e+03
3.363911e+03 -4.471336e-02 4.399332e-03 -1.507240e-03 -1.338347e-02 2.958260e-01 4.492926e-02 3.802308e+02 9.913240e+03
3.364608e+03 -4.272602e-02 1.353085e-02 -4.176812e-03 -1.274818e-02 2.951383e-01 4.481737e-02 3.804394e+02 9.915120e+03
3.365304e+03 -3.893864e-02 2.203292e-02 -6.657996e-03 -1.158276e-02 2.944377e-01 4.474000e-02 3.806476e+02 9.917000e+03
3.366000e+03 -3.351881e-02 2.955281e-02 -8.848048e-03 -9.938109e-03 2.938494e-01 4.468646e-02 3.808553e+02 9.918880e+03
3.366696e+03 -2.670161e-02 3.578021e-02 -1.065665e-02 -7.884660e-03 2.934394e-01 4.464526e-02 3.810624e+02 9.920760e+03
3.367392e+03 -1.877959e-02 4.045984e-02 -1.200955e-02 -5.509548e-03 2.932348e-01 4.460573e-02 3.812689e+02 9.922640e+03
3.368089e+03 -1.009057e-02 4.340194e-02 -1.285161e-02 -2.913126e-03 2.932540e-01 4.455949e-02 3.814751e+02 9.924520e+03
3.368785e+03 -1.003377e-03 4.449013e-02 -1.314918e-02 -2.049532e-04 2.935217e-01 4.450144e-02 3.816810e+02 9.926400e+03
3.369481e+03 8.097660e-03 4.368620e-02 -1.289157e-02 2.500720e-03 2.940532e-01 4.443036e-02 3.818868e+02 9.928280e+03
3.370177e+03 1.682896e-02 4.103180e-02 -1.209166e-02 5.089797e-03 2.948161e-01 4.434888e-02 3.820927e+02 9.930160e+03
3.370873e+03 2.482401e-02 3.664652e-02 -1.078536e-02 7.453329e-03 2.956981e-01 4.426284e-02 3.822989e+02 9.932040e+03
3.371570e+03 3.174888e-02 3.072263e-02 -9.030023e-03 9.492359e-03 2.965121e-01 4.417999e-02 3.825053e+02 9.933920e+03
3.372266e+03 3.731635e-02 2.351654e-02 -6.901867e-03 1.112232e-02 2.970516e-01 4.410826e-02 3.827120e+02 9.935800e+03
3.372962e+03 4.129787e-02 1.533750e-02 -4.492492e-03 1.227671e-02 2.971719e-01 4.405397e-02 3.829187e+02 9.937680e+03
3.373658e+03 4.353285e-02 6.533929e-03 -1.904765e-03 1.290976e-02 2.968524e-01 4.402046e-02 3.831253e+02 9.939560e+03
3.374355e+03 4.393497e-02 -2.521584e-03 7.517120e-04 1.299816e-02 2.961988e-01 4.400728e-02 3.833316e+02 9.941440e+03
3.375051e+03 4.249527e-02 -1.144823e-02 3.365291e-03 1.254157e-02 2.953876e-01 4.401034e-02 3.835375e+02 9.943320e+03
3.375747e+03 3.928186e-02 -1.987290e-02 5.826928e-03 1.156233e-02 2.945891e-01 4.402269e-02 3.837427e+02 9.945200e+03
3.376443e+03 3.443664e-02 -2.744561e-02 8.034605e-03 1.010419e-02 2.939141e-01 4.403571e-02 3.839472e+02 9.947080e+03
3.377139e+03 2.816892e-02 -3.385373e-02 9.897413e-03 8.230368e-03 2.934084e-01 4.404047e-02 3.841511e+02 9.948960e+03
3.377836e+03 2.074639e-02 -3.883473e-02 1.133918e-02 6.020934e-03 2.930850e-01 4.402895e-02 3.843545e+02 9.950840e+03
3.378532e+03 1.248372e-02 -4.218680e-02 1.230157e-02 3.569621e-03 2.929636e-01 4.399510e-02 3.845574e+02 9.952720e+03
3.379228e+03 3.729349e-03 -4.377709e-02 1.274645e-02 9.800472e-04 2.930844e-01 4.393565e-02 3.847601e+02 9.954600e+03
3.379924e+03 -5.149334e-03 -4.354715e-02 1.265760e-02 -1.638552e-03 2.934845e-01 4.385054e-02 3.849628e+02 9.956480e+03
3.380621e+03 -1.378146e-02 -4.151523e-02 1.204136e-02 -4.175944e-03 2.941501e-01 4.374292e-02 3.851656e+02 9.958360e+03
3.381317e+03 -2.180840e-02 -3.777530e-02 1.092638e-02 -6.525709e-03 2.949777e-01 4.361857e-02 3.853687e+02 9.960240e+03
3.382013e+03 -2.889889e-02 -3.249279e-02 9.362329e-03 -8.589934e-03 2.957761e-01 4.348480e-02 3.855720e+02 9.962120e+03
3.382709e+03 -3.476296e-02 -2.589705e-02 7.417565e-03 -1.028353e-02 2.963215e-01 4.334883e-02 3.857756e+02 9.964000e+03
3.383405e+03 -3.916387e-02 -1.827119e-02 5.176041e-03 -1.153789e-02 2.964441e-01 4.321626e-02 3.859794e+02 9.965880e+03
3.384102e+03 -4.192768e-02 -9.939492e-03 2.733506e-03 -1.230367e-02 2.960994e-01 4.308972e-02 3.861831e+02 9.967760e+03
3.384798e+03 -4.295007e-02 -1.253390e-03 1.932787e-04 -1.255256e-02 2.953825e-01 4.296835e-02 3.863867e+02 9.969640e+03
3.385494e+03 -4.219999e-02 7.423590e-03 -2.338185e-03 -1.227815e-02 2.944782e-01 4.284798e-02 3.865900e+02 9.971520e+03
3.386190e+03 -3.972039e-02 1.573104e-02 -4.755738e-03 -1.149573e-02 2.935819e-01 4.272206e-02 3.867930e+02 9.973400e+03
3.386887e+03 -3.562570e-02 2.332650e-02 -6.959815e-03 -1.024132e-02 2.928358e-01 4.258305e-02 3.869956e+02 9.975280e+03
3.387583e+03 -3.009665e-02 2.989936e-02 -8.860397e-03 -8.570002e-03 2.923107e-01 4.242382e-02 3.871980e+02 9.977160e+03
3.388279e+03 -2.337226e-02 3.518333e-02 -1.038055e-02 -6.553522e-03 2.920280e-01 4.223895e-02 3.874003e+02 9.979040e+03
3.388975e+03 -1.573969e-02 3.896707e-02 -1.145946e-02 -4.277407e-03 2.919952e-01 4.202583e-02 3.876028e+02 9.980920e+03
3.389671e+03 -7.522164e-03 4.110263e-02 -1.205484e-02 -1.837534e-03 2.922271e-01 4.178528e-02 3.878057e+02 9.982800e+03
3.390368e+03 9.346480e-04 4.151135e-02 -1.214461e-02 6.637414e-04 2.927384e-01 4.152187e-02 3.880092e+02 9.984680e+03
3.391064e+03 9.277024e-03 4.018688e-02 -1.172788e-02 3.121801e-03 2.935104e-01 4.124377e-02 3.882136e+02 9.986560e+03
3.391760e+03 1.715801e-02 3.719525e-02 -1.082489e-02 5.434177e-03 2.944550e-01 4.096198e-02 3.884189e+02 9.988440e+03
3.392456e+03 2.425189e-02 3.267185e-02 -9.476173e-03 7.504951e-03 2.954034e-01 4.068911e-02 3.886252e+02 9.990320e+03
3.393153e+03 3.026775e-02 2.681537e-02 -7.740725e-03 9.248908e-03 2.961412e-01 4.043762e-02 3.888325e+02 9.992200e+03
3.393849e+03 3.496146e-02 1.987904e-02 -5.693384e-03 1.059517e-02 2.964821e-01 4.021791e-02 3.890405e+02 9.994080e+03
3.394545e+03 3.814558e-02 1.215961e-02 -3.421528e-03 1.149016e-02 2.963443e-01 4.003675e-02 3.892489e+02 9.995960e+03
3.395241e+03 3.969680e-02 3.984479e-03 -1.021255e-03 1.189964e-02 2.957831e-01 3.989627e-02 3.894575e+02 9.997840e+03
3.395937e+03 3.956062e-02 -4.302187e-03 1.406731e-03 1.180988e-02 2.949606e-01 3.979386e-02 3.896658e+02 9.999720e+03
3.396634e+03 3.775302e-02 -1.235390e-02 3.761347e-03 1.122789e-02 2.940738e-01 3.972291e-02 3.898737e+02 1.000160e+04
3.397330e+03 3.435933e-02 -1.983615e-02 5.945276e-03 1.018085e-02 2.932849e-01 3.967413e-02 3.900811e+02 1.000348e+04
3.398026e+03 2.953023e-02 -2.643998e-02 7.868875e-03 8.714697e-03 2.926868e-01 3.963719e-02 3.902877e+02 1.000536e+04
3.398722e+03 2.347509e-02 -3.189439e-02 9.453711e-03 6.892177e-03 2.923099e-01 3.960217e-02 3.904938e+02 1.000724e+04
3.399418e+03 1.645311e-02 -3.597724e-02 1.063563e-02 4.790226e-03 2.921531e-01 3.956092e-02 3.906994e+02 1.000912e+04
3.400115e+03 8.762488e-03 -3.852401e-02 1.136726e-02 2.496925e-03 2.922163e-01 3.950798e-02 3.909046e+02 1.001100e+04
3.400811e+03 7.279648e-04 -3.943442e-02 1.161991e-02 1.080050e-04 2.925133e-01 3.944114e-02 3.911098e+02 1.001288e+04
3.401507e+03 -7.312577e-03 -3.867643e-02 1.138472e-02 -2.276983e-03 2.930549e-01 3.936166e-02 3.913152e+02 1.001476e+04
3.402203e+03 -1.502213e-02 -3.628751e-02 1.067306e-02 -4.558739e-03 2.938110e-01 3.927401e-02 3.915208e+02 1.001664e+04
3.402900e+03 -2.207856e-02 -3.237297e-02 9.516062e-03 -6.642360e-03 2.946777e-01 3.918509e-02 3.917268e+02 1.001852e+04
3.403596e+03 -2.818791e-02 -2.710153e-02 7.963342e-03 -8.441378e-03 2.954809e-01 3.910309e-02 3.919333e+02 1.002040e+04
3.404292e+03 -3.309667e-02 -2.069812e-02 6.080897e-03 -9.881469e-03 2.960254e-01 3.903591e-02 3.921402e+02 1.002228e+04
3.404988e+03 -3.660220e-02 -1.343426e-02 3.948302e-03 -1.090363e-02 2.961693e-01 3.898974e-02 3.923473e+02 1.002416e+04
3.405684e+03 -3.856102e-02 -5.616474e-03 1.655300e-03 -1.146663e-02 2.958805e-01 3.896790e-02 3.925544e+02 1.002604e+04
3.406381e+03 -3.889463e-02 2.426652e-03 -7.020193e-04 -1.154865e-02 2.952452e-01 3.897026e-02 3.927614e+02 1.002792e+04
3.407077e+03 -3.759246e-02 1.035834e-02 -3.025292e-03 -1.114800e-02 2.944263e-01 3.899344e-02 3.929680e+02 1.002980e+04
3.407773e+03 -3.471208e-02 1.784764e-02 -5.217986e-03 -1.028296e-02 2.935987e-01 3.903161e-02 3.931740e+02 1.003168e+04
3.408469e+03 -3.037648e-02 2.458302e-02 -7.189375e-03 -8.990867e-03 2.928962e-01 3.907756e-02 3.933795e+02 1.003356e+04
3.409166e+03 -2.476875e-02 3.028511e-02 -8.858185e-03 -7.326348e-03 2.923905e-01 3.912389e-02 3.935843e+02 1.003544e+04
3.409862e+03 -1.812435e-02 3.471798e-02 -1.015584e-02 -5.359066e-03 2.921026e-01 3.916414e-02 3.937888e+02 1.003732e+04
3.410558e+03 -1.072130e-02 3.769863e-02 -1.102913e-02 -3.170880e-03 2.920331e-01 3.919353e-02 3.939928e+02 1.003920e+04
3.411254e+03 -2.868660e-03 3.910439e-02 -1.144236e-02 -8.526018e-04 2.921859e-01 3.920947e-02 3.941967e+02 1.004108e+04
3.411950e+03 5.106138e-03 3.887797e-02 -1.137873e-02 1.499588e-03 2.925690e-01 3.921185e-02 3.944005e+02 1.004296e+04
3.412647e+03 1.287081e-02 3.702978e-02 -1.084112e-02 3.787984e-03 2.931705e-01 3.920283e-02 3.946044e+02 1.004484e+04
3.413343e+03 2.010191e-02 3.363769e-02 -9.851998e-03 5.917335e-03 2.939272e-01 3.918649e-02 3.948085e+02 1.004672e+04
3.414039e+03 2.649827e-02 2.884389e-02 -8.452603e-03 7.798823e-03 2.947106e-01 3.916795e-02 3.950129e+02 1.004860e+04
3.414735e+03 3.179352e-02 2.284910e-02 -6.701328e-03 9.353861e-03 2.953476e-01 3.915239e-02 3.952175e+02 1.005048e+04
3.415432e+03 3.576727e-02 1.590420e-02 -4.671328e-03 1.051751e-02 2.956746e-01 3.914385e-02 3.954223e+02 1.005236e+04
3.416128e+03 3.825437e-02 8.299687e-03 -2.447473e-03 1.124131e-02 2.956007e-01 3.914437e-02 3.956270e+02 1.005424e+04
3.416824e+03 3.915180e-02 3.534632e-04 -1.227594e-04 1.149540e-02 2.951476e-01 3.915340e-02 3.958316e+02 1.005612e+04
3.417520e+03 3.842305e-02 -7.602648e-03 2.205654e-03 1.126974e-02 2.944429e-01 3.916798e-02 3.960360e+02 1.005800e+04
3.418216e+03 3.609949e-02 -1.523686e-02 4.440575e-03 1.057447e-02 2.936698e-01 3.918335e-02 3.962401e+02 1.005988e+04
3.418913e+03 3.227903e-02 -2.223130e-02 6.488883e-03 9.439287e-03 2.930000e-01 3.919396e-02 3.964438e+02 1.006176e+04
3.419609e+03 2.712188e-02 -2.829526e-02 8.265421e-03 7.912101e-03 2.925427e-01 3.919462e-02 3.966472e+02 1.006364e+04
3.420305e+03 2.084376e-02 -3.317712e-02 9.696490e-03 6.056911e-03 2.923328e-01 3.918142e-02 3.968505e+02 1.006552e+04
3.421001e+03 1.370685e-02 -3.667468e-02 1.072284e-02 3.951120e-03 2.923538e-01 3.915240e-02 3.970538e+02 1.006740e+04
3.421698e+03 6.008843e-03 -3.864342e-02 1.130206e-02 1.682371e-03 2.925747e-01 3.910780e-02 3.972572e+02 1.006928e+04
3.422394e+03 -1.929388e-03 -3.900242e-02 1.141027e-02 -6.549670e-04 2.929774e-01 3.905011e-02 3.974609e+02 1.007116e+04
3.423090e+03 -9.777105e-03 -3.773773e-02 1.104311e-02 -2.963576e-03 2.935560e-01 3.898369e-02 3.976650e+02 1.007304e+04
3.423786e+03 -1.720742e-02 -3.490309e-02 1.021597e-02 -5.147126e-03 2.942915e-01 3.891428e-02 3.978695e+02 1.007492e+04
3.424482e+03 -2.391091e-02 -3.061783e-02 8.963425e-03 -7.114252e-03 2.951169e-01 3.884821e-02 3.980745e+02 1.007680e+04
3.425179e+03 -2.960854e-02 -2.506205e-02 7.337883e-03 -8.782418e-03 2.958993e-01 3.879139e-02 3.982798e+02 1.007868e+04
3.425875e+03 -3.406338e-02 -1.846922e-02 5.407446e-03 -1.008150e-02 2.964598e-01 3.874824e-02 3.984854e+02 1.008056e+04
3.426571e+03 -3.709062e-02 -1.111643e-02 3.253082e-03 -1.095688e-02 2.966334e-01 3.872065e-02 3.986911e+02 1.008244e+04
3.427267e+03 -3.856533e-02 -3.312641e-03 9.652128e-04 -1.137190e-02 2.963427e-01 3.870734e-02 3.988966e+02 1.008432e+04
3.427963e+03 -3.842775e-02 4.614352e-03 -1.360146e-03 -1.130943e-02 2.956436e-01 3.870380e-02 3.991018e+02 1.008620e+04
3.428660e+03 -3.668578e-02 1.233188e-02 -3.625482e-03 -1.077260e-02 2.947143e-01 3.870299e-02 3.993065e+02 1.008808e+04
3.429356e+03 -3.341451e-02 1.951647e-02 -5.735929e-03 -9.784540e-03 2.937901e-01 3.869654e-02 3.995109e+02 1.008996e+04
3.430052e+03 -2.875307e-02 2.586738e-02 -7.603262e-03 -8.387202e-03 2.930781e-01 3.867635e-02 3.997149e+02 1.009184e+04
3.430748e+03 -2.289862e-02 3.111913e-02 -9.149553e-03 -6.639469e-03 2.926938e-01 3.863609e-02 3.999187e+02 1.009372e+04
3.431445e+03 -1.609808e-02 3.505243e-02 -1.031035e-02 -4.614572e-03 2.926465e-01 3.857229e-02 4.001225e+02 1.009560e+04
3.432141e+03 -8.637812e-03 3.750310e-02 -1.103728e-02 -2.397031e-03 2.928745e-01 3.848498e-02 4.003267e+02 1.009748e+04
3.432837e+03 -8.316747e-04 3.836877e-02 -1.129996e-02 -7.924585e-05 2.933039e-01 3.837778e-02 4.005314e+02 1.009936e+04
3.433533e+03 6.991962e-03 3.761314e-02 -1.108729e-02 2.242175e-03 2.938939e-01 3.825749e-02 4.007369e+02 1.010124e+04
3.434229e+03 1.450385e-02 3.526754e-02 -1.040786e-02 4.470230e-03 2.946386e-01 3.813347e-02 4.009432e+02 1.010312e+04
3.434926e+03 2.138756e-02 3.142989e-02 -9.289766e-03 6.511428e-03 2.955259e-01 3.801665e-02 4.011506e+02 1.010500e+04
3.435622e+03 2.735271e-02 2.626086e-02 -7.779492e-03 8.279651e-03 2.964832e-01 3.791838e-02 4.013588e+02 1.010688e+04
3.436318e+03 3.214722e-02 1.997747e-02 -5.940120e-03 9.699839e-03 2.973557e-01 3.784895e-02 4.015678e+02 1.010876e+04
3.437014e+03 3.556799e-02 1.284418e-02 -3.848773e-03 1.071132e-02 2.979418e-01 3.781606e-02 4.017773e+02 1.011064e+04
3.437711e+03 3.746962e-02 5.161893e-03 -1.593434e-03 1.127056e-02 2.980740e-01 3.782351e-02 4.019870e+02 1.011252e+04
3.438407e+03 3.777074e-02 -2.744774e-03 7.307666e-04 1.135323e-02 2.976989e-01 3.787034e-02 4.021964e+02 1.011440e+04
3.439103e+03 3.645751e-02 -1.054127e-02 3.025604e-03 1.095529e-02 2.969089e-01 3.795087e-02 4.024053e+02 1.011628e+04
3.439799e+03 3.358441e-02 -1.789742e-02 5.193982e-03 1.009321e-02 2.959080e-01 3.805562e-02 4.026135e+02 1.011816e+04
3.440495e+03 2.927191e-02 -2.450142e-02 7.144101e-03 8.803191e-03 2.949348e-01 3.817282e-02 4.028208e+02 1.012004e+04
3.441192e+03 2.370143e-02 -3.007311e-02 8.793357e-03 7.139443e-03 2.941818e-01 3.829034e-02 4.030272e+02 1.012192e+04
3.441888e+03 1.710773e-02 -3.437568e-02 1.007181e-02 5.171826e-03 2.937487e-01 3.839742e-02 4.032329e+02 1.012380e+04
3.442584e+03 9.768988e-03 -3.722557e-02 1.092506e-02 2.982799e-03 2.936409e-01 3.848605e-02 4.034380e+02 1.012568e+04
3.443280e+03 1.995220e-03 -3.850003e-02 1.131647e-02 6.639985e-04 2.938053e-01 3.855170e-02 4.036429e+02 1.012756e+04
3.443977e+03 -5.884679e-03 -3.814230e-02 1.122862e-02 -1.687493e-03 2.941775e-01 3.859358e-02 4.038477e+02 1.012944e+04
3.444673e+03 -1.353662e-02 -3.616397e-02 1.066407e-02 -3.973024e-03 2.947137e-01 3.861442e-02 4.040528e+02 1.013132e+04
3.445369e+03 -2.063527e-02 -3.264478e-02 9.645311e-03 -6.096334e-03 2.953874e-01 3.861989e-02 4.042584e+02 1.013320e+04
3.446065e+03 -2.687767e-02 -2.772952e-02 8.213959e-03 -7.967455e-03 2.961586e-01 3.861781e-02 4.044645e+02 1.013508e+04
3.446761e+03 -3.199608e-02 -2.162235e-02 6.429161e-03 -9.506485e-03 2.969416e-01 3.861704e-02 4.046712e+02 1.013696e+04
3.447458e+03 -3.576943e-02 -1.457860e-02 4.365278e-03 -1.064704e-02 2.976029e-01 3.862625e-02 4.048784e+02 1.013884e+04
3.448154e+03 -3.803285e-02 -6.894195e-03 2.108879e-03 -1.133928e-02 2.979979e-01 3.865265e-02 4.050861e+02 1.014072e+04
3.448850e+03 -3.868502e-02 1.106654e-03 -2.448579e-04 -1.155220e-02 2.980283e-01 3.870084e-02 4.052941e+02 1.014260e+04
3.449546e+03 -3.769274e-02 9.085188e-03 -2.596177e-03 -1.127520e-02 2.976863e-01 3.877219e-02 4.055020e+02 1.014448e+04
3.450243e+03 -3.509264e-02 1.670257e-02 -4.845055e-03 -1.051868e-02 2.970609e-01 3.886475e-02 4.057097e+02 1.014636e+04
3.450939e+03 -3.098984e-02 2.363444e-02 -6.895551e-03 -9.313624e-03 2.963049e-01 3.897380e-02 4.059170e+02 1.014824e+04
3.451635e+03 -2.555367e-02 2.958480e-02 -8.659983e-03 -7.710251e-03 2.955818e-01 3.909284e-02 4.061238e+02 1.015012e+04
3.452331e+03 -1.901051e-02 3.429872e-02 -1.006271e-02 -5.775793e-03 2.950174e-01 3.921481e-02 4.063301e+02 1.015200e+04
3.453027e+03 -1.163429e-02 3.757318e-02 -1.104336e-02 -3.591530e-03 2.946758e-01 3.933320e-02 4.065360e+02 1.015388e+04
3.453724e+03 -3.734926e-03 3.926568e-02 -1.155931e-02 -1.249312e-03 2.945650e-01 3.944292e-02 4.067414e+02 1.015576e+04
3.454420e+03 4.354692e-03 3.930025e-02 -1.158749e-02 1.152308e-03 2.946609e-01 3.954077e-02 4.069466e+02 1.015764e+04
3.455116e+03 1.229271e-02 3.767071e-02 -1.112526e-02 3.512127e-03 2.949309e-01 3.962566e-02 4.071517e+02 1.015952e+04
3.455812e+03 1.974261e-02 3.444113e-02 -1.019059e-02 5.730428e-03 2.953418e-01 3.969839e-02 4.073568e+02 1.016140e+04
3.456508e+03 2.638742e-02 2.974329e-02 -8.821372e-03 7.713054e-03 2.958504e-01 3.976128e-02 4.075619e+02 1.016328e+04
3.457205e+03 3.194304e-02 2.377152e-02 -7.073916e-03 9.375325e-03 2.963890e-01 3.981762e-02 4.077673e+02 1.016516e+04
3.457901e+03 3.617045e-02 1.677472e-02 -5.020776e-03 1.064564e-02 2.968631e-01 3.987095e-02 4.079728e+02 1.016704e+04
